,Item_Number_Labels,Store_Labels
119184,rare,medhigh
119185,rare,medhigh
119186,rare,medhigh
119187,rare,medhigh
119188,rare,medhigh
119189,often,medhigh
119190,often,medhigh
119191,often,medhigh
119192,often,medhigh
119193,often,medhigh
119194,often,medhigh
119195,often,medhigh
119196,constant,medhigh
119197,constant,medhigh
119198,constant,medhigh
119199,constant,medhigh
119200,constant,medhigh
119201,constant,medhigh
119202,constant,medhigh
119203,constant,medhigh
119204,constant,medhigh
119205,constant,medhigh
119206,constant,medhigh
119207,constant,medhigh
119208,constant,medhigh
119209,constant,medhigh
119210,constant,medhigh
119211,constant,medhigh
119212,constant,medhigh
119213,constant,medhigh
119214,constant,medhigh
119215,often,medhigh
119216,often,medhigh
119217,often,medhigh
119218,constant,medhigh
119219,often,medhigh
119220,often,medhigh
119221,often,medhigh
119222,often,medhigh
119223,often,medhigh
119224,often,medhigh
119225,rare,medhigh
119226,often,medhigh
119227,often,medhigh
119228,often,medhigh
119229,often,medhigh
119230,often,medhigh
119231,often,medhigh
119232,often,medhigh
119233,often,medhigh
119234,often,medhigh
119235,often,medhigh
119236,often,medhigh
119237,constant,medhigh
119238,constant,medhigh
119239,constant,medhigh
119240,constant,medhigh
119241,constant,medhigh
119242,constant,medhigh
119243,constant,medhigh
119244,often,medhigh
119245,constant,medhigh
119246,constant,medhigh
119247,constant,medhigh
119248,constant,medhigh
119249,constant,medhigh
119250,constant,medhigh
119251,constant,medhigh
119252,constant,medhigh
119253,constant,medhigh
119254,constant,medhigh
119255,constant,medhigh
119256,constant,medhigh
119257,constant,medhigh
119258,constant,medhigh
119259,constant,medhigh
119260,rare,medhigh
119261,rare,medhigh
119262,rare,medhigh
119263,rare,medhigh
119264,rare,medhigh
119265,rare,medhigh
119266,rare,medhigh
119267,constant,medhigh
119268,constant,medhigh
119269,constant,medhigh
119270,constant,medhigh
119271,constant,medhigh
119272,constant,medhigh
119273,constant,medhigh
119274,constant,medhigh
119275,often,medhigh
119276,constant,medhigh
119277,occasional,medhigh
119278,occasional,medhigh
119279,constant,medhigh
119280,constant,medhigh
119281,constant,medhigh
119282,constant,medhigh
119283,often,medhigh
119284,constant,medhigh
119285,constant,medhigh
119286,constant,medhigh
119287,constant,medhigh
119288,constant,medhigh
119289,constant,medhigh
119290,constant,medhigh
119291,constant,medhigh
119292,constant,medhigh
119293,constant,medhigh
119294,constant,medhigh
119295,often,medhigh
119296,often,medhigh
119297,constant,medhigh
119298,constant,medhigh
119299,constant,medhigh
119300,constant,medhigh
119301,constant,medhigh
119302,constant,medhigh
119303,constant,medhigh
119304,constant,medhigh
119305,constant,medhigh
119306,constant,medhigh
119307,constant,medhigh
119308,constant,medhigh
119309,constant,medhigh
119310,often,medhigh
119311,constant,medhigh
119312,constant,medhigh
119313,constant,medhigh
119314,constant,medhigh
119315,constant,medhigh
119316,constant,medhigh
119317,constant,medhigh
119318,constant,medhigh
119319,constant,medhigh
119320,constant,medhigh
119321,constant,medhigh
119322,constant,medhigh
119323,constant,medhigh
119324,constant,medhigh
119325,often,medhigh
119326,often,medhigh
119327,constant,medhigh
119328,constant,medhigh
119329,occasional,medhigh
119330,often,medhigh
119331,occasional,medhigh
119332,occasional,medhigh
119333,constant,medhigh
119334,constant,medhigh
119335,constant,medhigh
119336,constant,medhigh
119337,constant,medhigh
119338,constant,medhigh
119339,constant,medhigh
119340,occasional,medhigh
119341,occasional,medhigh
119342,constant,medhigh
119343,constant,medhigh
119344,constant,medhigh
119345,constant,medhigh
119346,constant,medhigh
119347,constant,medhigh
119348,constant,medhigh
119349,constant,medhigh
119350,occasional,medhigh
119351,occasional,medhigh
119352,occasional,medhigh
119353,occasional,medhigh
119354,occasional,medhigh
119355,occasional,medhigh
119356,often,medhigh
119357,often,medhigh
119358,often,medhigh
119359,often,medhigh
119360,often,medhigh
119361,often,medhigh
119362,rare,medhigh
119363,rare,medhigh
119364,constant,medhigh
119365,constant,medhigh
119366,constant,medhigh
119367,constant,medhigh
119368,constant,medhigh
119369,constant,medhigh
119370,constant,medhigh
119371,constant,medhigh
119372,constant,medhigh
119373,often,medhigh
119374,constant,medhigh
119375,constant,medhigh
119376,constant,medhigh
119377,occasional,medhigh
119378,occasional,medhigh
119379,occasional,medhigh
119380,constant,medhigh
119381,occasional,medhigh
119382,constant,medhigh
119383,constant,medhigh
119384,constant,medhigh
119385,constant,medhigh
119386,constant,medhigh
119387,often,medhigh
119388,often,med
119389,often,med
119390,often,med
119391,often,med
119392,often,med
119393,often,med
119394,often,med
119395,often,med
119396,often,med
119397,often,med
119398,often,med
119399,often,med
119400,often,med
119401,often,med
119402,often,med
119403,often,med
119404,often,med
119405,often,med
119406,often,med
119407,often,med
119408,often,med
119409,often,med
119410,constant,med
119411,constant,med
119412,constant,med
119413,constant,med
119414,constant,med
119415,constant,med
119416,constant,med
119417,constant,med
119418,constant,med
119419,constant,med
119420,constant,med
119421,constant,med
119422,constant,med
119423,constant,med
119424,constant,med
119425,constant,med
119426,rare,med
119427,rare,med
119428,constant,med
119429,constant,med
119430,constant,med
119431,constant,med
119432,constant,med
119433,constant,med
119434,constant,med
119435,constant,med
119436,constant,med
119437,constant,med
119438,constant,med
119439,constant,med
119440,constant,med
119441,constant,med
119442,constant,med
119443,constant,med
119444,constant,med
119445,constant,med
119446,constant,med
119447,constant,med
119448,constant,med
119449,constant,med
119450,constant,med
119451,constant,med
119452,constant,med
119453,constant,med
119454,constant,med
119455,constant,med
119456,constant,med
119457,constant,med
119458,occasional,med
119459,occasional,med
119460,occasional,med
119461,occasional,med
119462,occasional,med
119463,occasional,med
119464,occasional,med
119465,occasional,med
119466,occasional,med
119467,occasional,med
119468,occasional,med
119469,occasional,med
119470,occasional,med
119471,occasional,med
119472,occasional,med
119473,occasional,med
119474,occasional,med
119475,occasional,med
119476,occasional,med
119477,occasional,med
119478,occasional,med
119479,occasional,med
119480,constant,med
119481,constant,med
119482,constant,med
119483,constant,med
119484,constant,med
119485,constant,med
119486,constant,med
119487,constant,med
119488,occasional,med
119489,occasional,med
119490,occasional,med
119491,occasional,med
119492,occasional,med
119493,occasional,med
119494,occasional,med
119495,occasional,med
119496,occasional,med
119497,often,med
119498,often,med
119499,often,med
119500,often,med
119501,often,med
119502,often,med
119503,often,med
119504,constant,med
119505,occasional,med
119506,constant,med
119507,constant,med
119508,constant,med
119509,constant,med
119510,constant,med
119511,constant,med
119512,constant,med
119513,constant,med
119514,constant,med
119515,constant,med
119516,constant,med
119517,constant,med
119518,constant,med
119519,constant,med
119520,constant,med
119521,constant,med
119522,constant,med
119523,constant,med
119524,constant,med
119525,constant,med
119526,constant,med
119527,constant,med
119528,constant,med
119529,constant,med
119530,constant,med
119531,constant,med
119532,constant,med
119533,constant,med
119534,constant,med
119535,constant,med
119536,constant,med
119537,often,med
119538,often,med
119539,often,med
119540,often,med
119541,constant,med
119542,constant,med
119543,constant,med
119544,constant,med
119545,constant,med
119546,constant,med
119547,constant,med
119548,constant,med
119549,constant,med
119550,constant,med
119551,constant,med
119552,constant,med
119553,constant,med
119554,constant,med
119555,constant,med
119556,constant,med
119557,constant,med
119558,constant,med
119559,constant,med
119560,constant,med
119561,constant,med
119562,constant,med
119563,constant,med
119564,constant,med
119565,constant,med
119566,constant,med
119567,constant,med
119568,constant,med
119569,constant,med
119570,constant,med
119571,constant,med
119572,constant,med
119573,constant,med
119574,constant,med
119575,constant,med
119576,constant,med
119577,constant,med
119578,constant,med
119579,constant,med
119580,occasional,med
119581,occasional,med
119582,occasional,med
119583,occasional,med
119584,occasional,med
119585,occasional,med
119586,occasional,med
119587,constant,med
119588,constant,med
119589,constant,med
119590,constant,med
119591,constant,med
119592,constant,med
119593,constant,med
119594,constant,med
119595,constant,med
119596,constant,med
119597,constant,med
119598,constant,med
119599,constant,med
119600,constant,med
119601,constant,med
119602,constant,med
119603,constant,med
119604,constant,med
119605,constant,med
119606,often,med
119607,often,med
119608,often,med
119609,constant,med
119610,constant,med
119611,constant,med
119612,constant,med
119613,constant,med
119614,constant,med
119615,constant,med
119616,constant,med
119617,constant,med
119618,constant,med
119619,constant,med
119620,constant,med
119621,constant,med
119622,constant,med
119623,constant,med
119624,constant,med
119625,constant,med
119626,constant,med
119627,constant,med
119628,constant,med
119629,constant,med
119630,constant,med
119631,occasional,med
119632,occasional,med
119633,occasional,med
119634,occasional,med
119635,occasional,med
119636,occasional,med
119637,occasional,med
119638,occasional,med
119639,occasional,med
119640,occasional,med
119641,occasional,med
119642,occasional,med
119643,occasional,med
119644,occasional,med
119645,occasional,med
119646,occasional,med
119647,occasional,med
119648,constant,med
119649,constant,med
119650,constant,med
119651,constant,med
119652,constant,med
119653,constant,med
119654,constant,med
119655,constant,med
119656,constant,med
119657,constant,med
119658,constant,med
119659,constant,med
119660,constant,med
119661,constant,med
119662,constant,med
119663,constant,med
119664,constant,med
119665,constant,med
119666,constant,med
119667,constant,med
119668,constant,med
119669,constant,med
119670,constant,med
119671,constant,med
119672,constant,med
119673,constant,med
119674,constant,med
119675,constant,med
119676,constant,med
119677,constant,med
119678,constant,med
119679,constant,med
119680,constant,med
119681,constant,med
119682,constant,med
119683,constant,med
119684,constant,med
119685,constant,med
119686,constant,med
119687,constant,med
119688,constant,med
119689,constant,med
119690,constant,med
119691,constant,med
119692,constant,med
119693,constant,med
119694,constant,med
119695,constant,med
119696,constant,med
119697,constant,med
119698,constant,med
119699,constant,med
119700,constant,med
119701,constant,med
119702,constant,med
119703,occasional,med
119704,occasional,med
119705,occasional,med
119706,occasional,med
119707,occasional,med
119708,occasional,med
119709,occasional,med
119710,occasional,med
119711,occasional,med
119712,occasional,med
119713,occasional,med
119714,occasional,med
119715,occasional,med
119716,occasional,med
119717,occasional,med
119718,occasional,med
119719,occasional,med
119720,occasional,med
119721,occasional,med
119722,occasional,med
119723,occasional,med
119724,occasional,med
119725,occasional,med
119726,occasional,med
119727,occasional,med
119728,occasional,med
119729,occasional,med
119730,occasional,med
119731,occasional,med
119732,occasional,med
119733,constant,med
119734,constant,med
119735,constant,med
119736,constant,med
119737,constant,med
119738,constant,med
119739,constant,med
119740,constant,med
119741,constant,med
119742,constant,med
119743,constant,med
119744,constant,med
119745,often,med
119746,often,med
119747,often,med
119748,often,med
119749,often,med
119750,often,med
119751,often,med
119752,occasional,med
119753,occasional,med
119754,occasional,med
119755,occasional,med
119756,occasional,med
119757,occasional,med
119758,occasional,med
119759,occasional,med
119760,occasional,med
119761,constant,med
119762,constant,med
119763,often,med
119764,often,med
119765,often,med
119766,often,med
119767,often,med
119768,often,med
119769,often,med
119770,often,med
119771,often,med
119772,often,med
119773,often,med
119774,often,med
119775,often,med
119776,often,med
119777,often,med
119778,often,med
119779,often,med
119780,often,med
119781,constant,med
119782,constant,med
119783,constant,med
119784,constant,med
119785,constant,med
119786,constant,med
119787,constant,med
119788,constant,med
119789,constant,med
119790,constant,med
119791,constant,med
119792,constant,med
119793,constant,med
119794,constant,med
119795,constant,med
119796,constant,med
119797,constant,med
119798,constant,med
119799,constant,med
119800,constant,med
119801,constant,med
119802,constant,med
119803,constant,med
119804,occasional,med
119805,occasional,med
119806,occasional,med
119807,occasional,med
119808,occasional,med
119809,occasional,med
119810,occasional,med
119811,occasional,med
119812,occasional,med
119813,occasional,med
119814,occasional,med
119815,occasional,med
119816,occasional,med
119817,occasional,med
119818,occasional,med
119819,occasional,med
119820,occasional,med
119821,occasional,med
119822,occasional,med
119823,occasional,med
119824,occasional,med
119825,occasional,med
119826,occasional,med
119827,occasional,med
119828,occasional,med
119829,occasional,med
119830,occasional,med
119831,constant,med
119832,constant,med
119833,constant,med
119834,constant,med
119835,constant,med
119836,constant,med
119837,constant,med
119838,constant,med
119839,constant,med
119840,constant,med
119841,constant,med
119842,constant,med
119843,constant,med
119844,constant,med
119845,constant,med
119846,constant,med
119847,constant,med
119848,constant,med
119849,constant,med
119850,constant,med
119851,occasional,med
119852,occasional,med
119853,occasional,med
119854,occasional,med
119855,occasional,med
119856,occasional,med
119857,occasional,med
119858,occasional,med
119859,occasional,med
119860,occasional,med
119861,occasional,med
119862,occasional,med
119863,occasional,med
119864,occasional,med
119865,occasional,med
119866,occasional,med
119867,occasional,med
119868,occasional,med
119869,occasional,med
119870,occasional,med
119871,occasional,med
119872,occasional,med
119873,occasional,med
119874,occasional,med
119875,occasional,med
119876,occasional,med
119877,occasional,med
119878,constant,med
119879,constant,med
119880,constant,med
119881,constant,med
119882,constant,med
119883,constant,med
119884,constant,med
119885,constant,med
119886,constant,med
119887,constant,med
119888,constant,med
119889,constant,med
119890,constant,med
119891,constant,med
119892,constant,med
119893,constant,med
119894,constant,med
119895,constant,med
119896,constant,med
119897,constant,med
119898,constant,med
119899,constant,med
119900,constant,med
119901,constant,med
119902,constant,med
119903,constant,med
119904,constant,med
119905,constant,med
119906,constant,med
119907,constant,med
119908,constant,med
119909,constant,med
119910,constant,med
119911,constant,med
119912,constant,med
119913,constant,med
119914,constant,med
119915,constant,med
119916,constant,med
119917,constant,med
119918,constant,med
119919,constant,med
119920,constant,med
119921,constant,med
119922,constant,med
119923,constant,med
119924,constant,med
119925,constant,med
119926,constant,med
119927,constant,med
119928,constant,med
119929,constant,med
119930,constant,med
119931,constant,med
119932,constant,med
119933,constant,med
119934,constant,med
119935,constant,med
119936,constant,med
119937,constant,med
119938,constant,med
119939,constant,med
119940,constant,med
119941,constant,med
119942,constant,med
119943,constant,med
119944,constant,med
119945,constant,med
119946,constant,med
119947,constant,med
119948,constant,med
119949,constant,med
119950,constant,med
119951,constant,med
119952,constant,med
119953,occasional,med
119954,occasional,med
119955,occasional,med
119956,occasional,med
119957,occasional,med
119958,occasional,med
119959,occasional,med
119960,occasional,med
119961,occasional,med
119962,occasional,med
119963,occasional,med
119964,occasional,med
119965,occasional,med
119966,occasional,med
119967,occasional,med
119968,constant,med
119969,constant,med
119970,constant,med
119971,constant,med
119972,constant,med
119973,constant,med
119974,constant,med
119975,constant,med
119976,constant,med
119977,constant,med
119978,constant,med
119979,constant,med
119980,constant,med
119981,constant,med
119982,constant,med
119983,constant,med
119984,constant,med
119985,constant,med
119986,constant,med
119987,constant,med
119988,constant,med
119989,constant,med
119990,constant,med
119991,constant,med
119992,constant,med
119993,constant,med
119994,constant,med
119995,constant,med
119996,constant,med
119997,constant,med
119998,constant,med
119999,constant,med
120000,constant,med
120001,constant,med
120002,constant,med
120003,constant,med
120004,constant,med
120005,constant,med
120006,constant,med
120007,constant,med
120008,constant,med
120009,constant,med
120010,constant,med
120011,constant,med
120012,constant,med
120013,constant,med
120014,constant,med
120015,constant,med
120016,constant,med
120017,constant,med
120018,constant,med
120019,constant,med
120020,constant,med
120021,constant,med
120022,constant,med
120023,constant,med
120024,constant,med
120025,constant,med
120026,constant,med
120027,constant,med
120028,constant,med
120029,constant,med
120030,constant,med
120031,constant,med
120032,constant,med
120033,constant,med
120034,constant,med
120035,constant,med
120036,constant,med
120037,constant,med
120038,constant,med
120039,constant,med
120040,constant,med
120041,constant,med
120042,constant,med
120043,constant,med
120044,constant,med
120045,constant,med
120046,constant,med
120047,constant,med
120048,constant,med
120049,constant,med
120050,constant,med
120051,constant,med
120052,constant,med
120053,constant,med
120054,constant,med
120055,constant,med
120056,constant,med
120057,constant,med
120058,constant,med
120059,constant,med
120060,constant,med
120061,constant,med
120062,constant,med
120063,constant,med
120064,constant,med
120065,constant,med
120066,constant,med
120067,constant,med
120068,constant,med
120069,constant,med
120070,constant,med
120071,constant,med
120072,constant,med
120073,constant,med
120074,constant,med
120075,constant,med
120076,constant,med
120077,constant,med
120078,constant,med
120079,constant,med
120080,constant,med
120081,constant,med
120082,constant,med
120083,constant,med
120084,constant,med
120085,constant,med
120086,constant,med
120087,constant,med
120088,constant,med
120089,constant,med
120090,constant,med
120091,constant,med
120092,constant,med
120093,occasional,med
120094,occasional,med
120095,occasional,med
120096,occasional,med
120097,occasional,med
120098,occasional,med
120099,occasional,med
120100,occasional,med
120101,occasional,med
120102,occasional,med
120103,occasional,med
120104,occasional,med
120105,occasional,med
120106,occasional,med
120107,occasional,med
120108,occasional,med
120109,occasional,med
120110,occasional,med
120111,occasional,med
120112,occasional,med
120113,occasional,med
120114,occasional,med
120115,occasional,med
120116,occasional,med
120117,occasional,med
120118,occasional,med
120119,occasional,med
120120,occasional,med
120121,occasional,med
120122,occasional,med
120123,occasional,med
120124,occasional,med
120125,occasional,med
120126,occasional,med
120127,occasional,med
120128,occasional,med
120129,constant,med
120130,constant,med
120131,constant,med
120132,constant,med
120133,constant,med
120134,constant,med
120135,constant,med
120136,constant,med
120137,constant,med
120138,constant,med
120139,constant,med
120140,constant,med
120141,constant,med
120142,constant,med
120143,constant,med
120144,constant,med
120145,constant,med
120146,constant,med
120147,constant,med
120148,constant,med
120149,constant,med
120150,constant,med
120151,constant,med
120152,constant,med
120153,constant,med
120154,constant,med
120155,constant,med
120156,constant,med
120157,constant,med
120158,constant,med
120159,constant,med
120160,constant,med
120161,constant,med
120162,constant,med
120163,constant,med
120164,constant,med
120165,constant,med
120166,constant,med
120167,constant,med
120168,constant,med
120169,constant,med
120170,constant,med
120171,constant,med
120172,constant,med
120173,constant,med
120174,constant,med
120175,constant,med
120176,constant,med
120177,constant,med
120178,constant,med
120179,constant,med
120180,constant,med
120181,constant,med
120182,constant,med
120183,constant,med
120184,constant,med
120185,constant,med
120186,constant,med
120187,constant,med
120188,constant,med
120189,constant,med
120190,constant,med
120191,constant,med
120192,constant,med
120193,constant,med
120194,constant,med
120195,constant,med
120196,constant,med
120197,constant,med
120198,constant,med
120199,constant,med
120200,constant,med
120201,constant,med
120202,constant,med
120203,constant,med
120204,constant,med
120205,constant,med
120206,constant,med
120207,constant,med
120208,constant,med
120209,constant,med
120210,constant,med
120211,constant,med
120212,constant,med
120213,constant,med
120214,constant,med
120215,constant,med
120216,constant,med
120217,constant,med
120218,constant,med
120219,constant,med
120220,constant,med
120221,constant,med
120222,constant,med
120223,constant,med
120224,constant,med
120225,constant,med
120226,constant,med
120227,constant,med
120228,constant,med
120229,constant,med
120230,constant,med
120231,constant,med
120232,constant,med
120233,constant,med
120234,occasional,med
120235,occasional,med
120236,occasional,med
120237,occasional,med
120238,occasional,med
120239,occasional,med
120240,occasional,med
120241,occasional,med
120242,occasional,med
120243,occasional,med
120244,occasional,med
120245,occasional,med
120246,occasional,med
120247,occasional,med
120248,occasional,med
120249,occasional,med
120250,occasional,med
120251,occasional,med
120252,occasional,med
120253,constant,med
120254,constant,med
120255,constant,med
120256,constant,med
120257,constant,med
120258,constant,med
120259,constant,med
120260,constant,med
120261,constant,med
120262,constant,med
120263,constant,med
120264,constant,med
120265,constant,med
120266,constant,med
120267,constant,med
120268,constant,med
120269,constant,med
120270,occasional,med
120271,occasional,med
120272,occasional,med
120273,occasional,med
120274,occasional,med
120275,occasional,med
120276,occasional,med
120277,occasional,med
120278,occasional,med
120279,occasional,med
120280,occasional,med
120281,occasional,med
120282,occasional,med
120283,occasional,med
120284,constant,med
120285,constant,med
120286,constant,med
120287,constant,med
120288,constant,med
120289,constant,med
120290,constant,med
120291,constant,med
120292,constant,med
120293,constant,med
120294,constant,med
120295,constant,med
120296,constant,med
120297,constant,med
120298,constant,med
120299,constant,med
120300,constant,med
120301,constant,med
120302,constant,med
120303,constant,med
120304,constant,med
120305,constant,med
120306,constant,med
120307,constant,med
120308,constant,med
120309,constant,med
120310,constant,med
120311,constant,med
120312,constant,med
120313,constant,med
120314,constant,med
120315,constant,med
120316,constant,med
120317,constant,med
120318,constant,med
120319,constant,med
120320,constant,med
120321,constant,med
120322,constant,med
120323,constant,med
120324,constant,med
120325,constant,med
120326,constant,med
120327,constant,med
120328,constant,med
120329,constant,med
120330,constant,med
120331,constant,med
120332,constant,med
120333,constant,med
120334,constant,med
120335,constant,med
120336,constant,med
120337,constant,med
120338,constant,med
120339,constant,med
120340,constant,med
120341,constant,med
120342,constant,med
120343,constant,med
120344,constant,med
120345,constant,med
120346,constant,med
120347,constant,med
120348,constant,med
120349,constant,med
120350,constant,med
120351,constant,med
120352,constant,med
120353,constant,med
120354,constant,med
120355,constant,med
120356,constant,med
120357,constant,med
120358,constant,med
120359,constant,med
120360,constant,med
120361,constant,med
120362,constant,med
120363,constant,med
120364,constant,med
120365,constant,med
120366,constant,med
120367,constant,med
120368,constant,med
120369,constant,med
120370,constant,med
120371,constant,med
120372,constant,med
120373,constant,med
120374,constant,med
120375,constant,med
120376,constant,med
120377,constant,med
120378,constant,med
120379,constant,med
120380,constant,med
120381,constant,med
120382,constant,med
120383,constant,med
120384,constant,med
120385,constant,med
120386,constant,med
120387,constant,med
120388,constant,med
120389,constant,med
120390,constant,med
120391,constant,med
120392,constant,med
120393,constant,med
120394,constant,med
120395,occasional,med
120396,constant,med
120397,occasional,med
120398,occasional,med
120399,occasional,med
120400,occasional,med
120401,occasional,med
120402,occasional,med
120403,occasional,med
120404,occasional,med
120405,occasional,med
120406,often,med
120407,often,med
120408,constant,med
120409,constant,med
120410,constant,med
120411,constant,med
120412,constant,med
120413,constant,med
120414,constant,med
120415,constant,med
120416,constant,med
120417,constant,med
120418,constant,med
120419,often,med
120420,often,med
120421,constant,med
120422,constant,med
120423,constant,med
120424,constant,med
120425,constant,med
120426,constant,med
120427,constant,med
120428,constant,med
120429,constant,med
120430,constant,med
120431,constant,med
120432,constant,med
120433,constant,med
120434,constant,med
120435,constant,med
120436,constant,med
120437,constant,med
120438,constant,med
120439,constant,med
120440,constant,med
120441,rare,med
120442,rare,med
120443,rare,med
120444,rare,med
120445,rare,med
120446,rare,med
120447,rare,med
120448,rare,med
120449,rare,med
120450,rare,med
120451,rare,med
120452,rare,med
120453,rare,med
120454,constant,med
120455,constant,med
120456,constant,med
120457,constant,med
120458,constant,med
120459,constant,med
120460,constant,med
120461,constant,med
120462,constant,med
120463,constant,med
120464,constant,med
120465,constant,med
120466,constant,med
120467,constant,med
120468,constant,med
120469,constant,med
120470,constant,med
120471,constant,med
120472,often,med
120473,often,med
120474,often,med
120475,often,med
120476,often,med
120477,constant,med
120478,constant,med
120479,constant,med
120480,constant,med
120481,constant,med
120482,constant,med
120483,constant,med
120484,constant,med
120485,constant,med
120486,constant,med
120487,constant,med
120488,constant,med
120489,constant,med
120490,constant,med
120491,constant,med
120492,constant,med
120493,constant,med
120494,constant,med
120495,constant,med
120496,constant,med
120497,constant,med
120498,constant,med
120499,constant,med
120500,constant,med
120501,constant,med
120502,constant,med
120503,constant,med
120504,constant,med
120505,constant,med
120506,constant,med
120507,constant,med
120508,constant,med
120509,constant,med
120510,constant,med
120511,constant,med
120512,constant,med
120513,constant,med
120514,constant,med
120515,constant,med
120516,often,med
120517,often,med
120518,constant,med
120519,constant,med
120520,constant,med
120521,constant,med
120522,constant,med
120523,constant,med
120524,constant,med
120525,occasional,med
120526,occasional,med
120527,occasional,med
120528,occasional,med
120529,occasional,med
120530,occasional,med
120531,constant,med
120532,constant,med
120533,constant,med
120534,constant,med
120535,constant,med
120536,constant,med
120537,constant,med
120538,constant,med
120539,constant,med
120540,constant,med
120541,constant,med
120542,constant,med
120543,constant,med
120544,constant,med
120545,constant,med
120546,constant,med
120547,constant,med
120548,constant,med
120549,constant,med
120550,constant,med
120551,constant,med
120552,constant,med
120553,constant,med
120554,constant,med
120555,constant,med
120556,constant,med
120557,constant,med
120558,constant,med
120559,constant,med
120560,constant,med
120561,constant,med
120562,constant,med
120563,constant,med
120564,constant,med
120565,constant,med
120566,constant,med
120567,constant,med
120568,constant,med
120569,constant,med
120570,constant,med
120571,constant,med
120572,constant,med
120573,constant,med
120574,constant,med
120575,constant,med
120576,constant,med
120577,constant,med
120578,constant,med
120579,constant,med
120580,constant,med
120581,constant,med
120582,constant,med
120583,constant,med
120584,constant,med
120585,constant,med
120586,constant,med
120587,constant,med
120588,constant,med
120589,constant,med
120590,constant,med
120591,constant,med
120592,constant,med
120593,occasional,med
120594,occasional,med
120595,occasional,med
120596,occasional,med
120597,occasional,med
120598,occasional,med
120599,occasional,med
120600,occasional,med
120601,occasional,med
120602,occasional,med
120603,occasional,med
120604,constant,med
120605,constant,med
120606,constant,med
120607,constant,med
120608,constant,med
120609,constant,med
120610,constant,med
120611,constant,med
120612,constant,med
120613,constant,med
120614,constant,med
120615,constant,med
120616,constant,med
120617,constant,med
120618,occasional,med
120619,occasional,med
120620,occasional,med
120621,occasional,med
120622,often,med
120623,often,med
120624,rare,med
120625,constant,med
120626,constant,med
120627,constant,med
120628,constant,med
120629,constant,med
120630,constant,med
120631,constant,med
120632,constant,med
120633,constant,med
120634,constant,med
120635,constant,med
120636,constant,med
120637,constant,med
120638,constant,med
120639,constant,med
120640,constant,med
120641,constant,med
120642,constant,med
120643,constant,med
120644,constant,med
120645,constant,med
120646,constant,med
120647,constant,med
120648,constant,med
120649,constant,med
120650,constant,med
120651,constant,med
120652,constant,med
120653,constant,med
120654,constant,med
120655,constant,med
120656,constant,med
120657,constant,med
120658,constant,med
120659,constant,med
120660,constant,med
120661,constant,med
120662,constant,med
120663,constant,med
120664,constant,med
120665,constant,med
120666,constant,med
120667,constant,med
120668,constant,med
120669,constant,med
120670,constant,med
120671,often,med
120672,often,med
120673,often,med
120674,often,med
120675,often,med
120676,often,med
120677,often,med
120678,often,med
120679,often,med
120680,often,med
120681,often,med
120682,often,med
120683,often,med
120684,often,med
120685,often,med
120686,often,med
120687,often,med
120688,often,med
120689,often,med
120690,constant,med
120691,constant,med
120692,constant,med
120693,constant,med
120694,constant,med
120695,constant,med
120696,constant,med
120697,constant,med
120698,constant,med
120699,constant,med
120700,constant,med
120701,constant,med
120702,constant,med
120703,constant,med
120704,constant,med
120705,constant,med
120706,constant,med
120707,constant,med
120708,constant,med
120709,constant,med
120710,constant,med
120711,constant,med
120712,constant,med
120713,constant,med
120714,constant,med
120715,rare,med
120716,rare,med
120717,rare,med
120718,often,med
120719,often,med
120720,often,med
120721,often,med
120722,often,med
120723,often,med
120724,often,med
120725,often,med
120726,often,med
120727,often,med
120728,often,med
120729,often,med
120730,often,med
120731,often,med
120732,often,med
120733,often,med
120734,constant,med
120735,constant,med
120736,constant,med
120737,constant,med
120738,constant,med
120739,constant,med
120740,constant,med
120741,constant,med
120742,constant,med
120743,constant,med
120744,often,med
120745,often,med
120746,often,med
120747,often,med
120748,often,med
120749,often,med
120750,often,med
120751,often,med
120752,often,med
120753,often,med
120754,often,med
120755,often,med
120756,often,med
120757,often,med
120758,often,med
120759,often,med
120760,constant,med
120761,constant,med
120762,constant,med
120763,constant,med
120764,constant,med
120765,constant,med
120766,constant,med
120767,constant,med
120768,constant,med
120769,constant,med
120770,constant,med
120771,constant,med
120772,constant,med
120773,constant,med
120774,constant,med
120775,constant,med
120776,constant,med
120777,constant,med
120778,constant,med
120779,constant,med
120780,constant,med
120781,constant,med
120782,constant,med
120783,constant,med
120784,constant,med
120785,constant,med
120786,constant,med
120787,constant,med
120788,constant,med
120789,constant,med
120790,constant,med
120791,constant,med
120792,constant,med
120793,constant,med
120794,constant,med
120795,constant,med
120796,constant,med
120797,constant,med
120798,constant,med
120799,constant,med
120800,constant,med
120801,constant,med
120802,constant,med
120803,constant,med
120804,constant,med
120805,constant,med
120806,constant,med
120807,constant,med
120808,constant,med
120809,constant,med
120810,constant,med
120811,constant,med
120812,constant,med
120813,often,med
120814,often,med
120815,often,med
120816,often,med
120817,often,med
120818,often,med
120819,constant,med
120820,constant,med
120821,constant,med
120822,constant,med
120823,constant,med
120824,constant,med
120825,constant,med
120826,constant,med
120827,constant,med
120828,constant,med
120829,constant,med
120830,constant,med
120831,constant,med
120832,constant,med
120833,constant,med
120834,constant,med
120835,constant,med
120836,constant,med
120837,constant,med
120838,constant,med
120839,constant,med
120840,constant,med
120841,constant,med
